date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:33:27	15875/15875	---M--	200	added ('OK')	image/jpeg	etag:%2212da091a7365d45eb8a1991bd1dc2736%22	https://s3.amazonaws.com/weblionmedia-spectr/img/230x168/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/230x168/3.jpg	(from http://spectr-html.weblionmedia.net/post_template_one.html)
12:33:28	12123/12123	---M--	200	added ('OK')	image/png	etag:%22ebc3e6c0a6d78ed865c4425caa2fd924%22	https://s3.amazonaws.com/weblionmedia-spectr/img/author-photo.png	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/author-photo.png	(from http://spectr-html.weblionmedia.net/post_template_one.html)
12:33:30	17331/17331	---M--	200	added ('OK')	image/jpeg	etag:%228f5f39d80f5e05311a9b8e91db5e9cc7%22	https://s3.amazonaws.com/weblionmedia-spectr/img/222x150/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/222x150/1.jpg	(from http://spectr-html.weblionmedia.net/post_template_one.html)
12:33:31	5698/5698	---M--	200	added ('OK')	image/jpeg	etag:%22451ac5194cb277571387d49df5b2bba9%22	https://s3.amazonaws.com/weblionmedia-spectr/img/222x150/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/222x150/2.jpg	(from http://spectr-html.weblionmedia.net/post_template_one.html)
12:33:32	12566/12566	---M--	200	added ('OK')	image/jpeg	etag:%2268359617decb0755ebd0e03245c79b8c%22	https://s3.amazonaws.com/weblionmedia-spectr/img/222x150/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/222x150/3.jpg	(from http://spectr-html.weblionmedia.net/post_template_one.html)
12:33:33	2252/2252	---M--	200	added ('OK')	image/png	etag:%227e9ad5bab428308574847b93b008fe22%22	https://s3.amazonaws.com/weblionmedia-spectr/img/comment-photo.png	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/comment-photo.png	(from http://spectr-html.weblionmedia.net/post_template_one.html)
12:33:35	26675/26675	---M--	200	added ('OK')	image/jpeg	etag:%224cb8b37b1835377314b08410add16719%22	https://s3.amazonaws.com/weblionmedia-spectr/img/750x442/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/750x442/1.jpg	(from http://spectr-html.weblionmedia.net/post_template_two.html)
12:33:37	50921/50921	---M--	200	added ('OK')	image/jpeg	etag:%2275cbc45063c35090ca72f8460cfa0596%22	https://s3.amazonaws.com/weblionmedia-spectr/img/702x384/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/702x384/1.jpg	(from http://spectr-html.weblionmedia.net/post_template_two.html)
12:33:38	54299/54299	---M--	200	added ('OK')	image/jpeg	etag:%224806457dd3e1c5b98494c8a8fa09fbfa%22	https://s3.amazonaws.com/weblionmedia-spectr/img/300x362/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/300x362/1.jpg	(from http://spectr-html.weblionmedia.net/post_template_two.html)
12:33:40	38774/38774	---M--	200	added ('OK')	image/jpeg	etag:%22a32d86a9fe2ee1e528bb470ebdaa771b%22	https://s3.amazonaws.com/weblionmedia-spectr/img/702x384/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/702x384/2.jpg	(from http://spectr-html.weblionmedia.net/post_template_two.html)
12:33:43	62674/62674	---M--	200	added ('OK')	image/jpeg	etag:%22d55a0c4e4f3329b1c9491194704cb5eb%22	https://s3.amazonaws.com/weblionmedia-spectr/img/702x371/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/702x371/2.jpg	(from http://spectr-html.weblionmedia.net/post_template_three.html)
12:33:43	294570/294570	---M--	200	added ('OK')	image/jpeg	etag:%222d69e6361757a920b145592b0e80cadc%22	https://s3.amazonaws.com/weblionmedia-spectr/img/1862x947/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/1862x947/1.jpg	(from http://spectr-html.weblionmedia.net/post_template_three.html)
12:33:44	89652/89652	---M--	200	added ('OK')	image/jpeg	etag:%2297bd6bc53fe2895b8432c76d92983a9e%22	https://s3.amazonaws.com/weblionmedia-spectr/img/750x582/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/750x582/1.jpg	(from http://spectr-html.weblionmedia.net/post_template_four.html)
12:33:46	61027/61027	---M--	200	added ('OK')	image/jpeg	etag:%229e279add1a9a383394bfb0d86d59357d%22	https://s3.amazonaws.com/weblionmedia-spectr/img/750x384/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/750x384/1.jpg	(from http://spectr-html.weblionmedia.net/post_template_four.html)
12:33:46	24343/24343	---M--	200	added ('OK')	image/jpeg	etag:%22752fc7cce106a5aef60dbfac60f7f60b%22	https://s3.amazonaws.com/weblionmedia-spectr/img/750x384/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/750x384/2.jpg	(from http://spectr-html.weblionmedia.net/post_template_four.html)
12:33:48	23678/23678	---M--	200	added ('OK')	image/jpeg	etag:%22a45e47c963e095dfa386a61ecd25f0cc%22	https://s3.amazonaws.com/weblionmedia-spectr/img/750x384/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/750x384/3.jpg	(from http://spectr-html.weblionmedia.net/post_template_four.html)
12:33:49	57465/57465	---M--	200	added ('OK')	image/jpeg	etag:%229cc3d2df98dc04d60963fc6148f7c755%22	https://s3.amazonaws.com/weblionmedia-spectr/img/750x420/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/750x420/1.jpg	(from http://spectr-html.weblionmedia.net/post_template_four.html)
12:33:51	60126/60126	---M--	200	added ('OK')	image/jpeg	etag:%226b4a428605e441b965961d638a5f33a1%22	https://s3.amazonaws.com/weblionmedia-spectr/img/750x384/4.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/750x384/4.jpg	(from http://spectr-html.weblionmedia.net/post_template_five.html)
12:33:52	64065/64065	---M--	200	added ('OK')	image/jpeg	etag:%22114d4de690d18fa0cd02e5688263f42a%22	https://s3.amazonaws.com/weblionmedia-spectr/img/750x384/5.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/750x384/5.jpg	(from http://spectr-html.weblionmedia.net/post_template_five.html)
12:33:53	63444/63444	---M--	200	added ('OK')	image/jpeg	etag:%2263df1ee0eab034dcffb507b9f9aeea16%22	https://s3.amazonaws.com/weblionmedia-spectr/img/750x384/6.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/750x384/6.jpg	(from http://spectr-html.weblionmedia.net/post_template_five.html)
12:33:56	88368/88368	---M--	200	added ('OK')	image/jpeg	etag:%22c458bfff4ce64b08c914118aa5862ff8%22	https://s3.amazonaws.com/weblionmedia-spectr/img/750x442/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/750x442/2.jpg	(from http://spectr-html.weblionmedia.net/post_template_six.html)
12:33:58	477100/477100	---M--	200	added ('OK')	image/jpeg	etag:%2290013b6c1441e4da6d1fca3353bd10cb%22	https://s3.amazonaws.com/weblionmedia-spectr/img/1862x947/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/1862x947/2.jpg	(from http://spectr-html.weblionmedia.net/post_template_nine.html)
12:33:59	185889/185889	---M--	200	added ('OK')	image/jpeg	etag:%228aa6aa2ac6b19fbabc1da40684332242%22	https://s3.amazonaws.com/weblionmedia-spectr/img/1140x565/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/1140x565/1.jpg	(from http://spectr-html.weblionmedia.net/post_template_nine.html)
12:34:00	187413/187413	---M--	200	added ('OK')	image/jpeg	etag:%22fd3e7dabdcf8e4a33d4dd841cfae6bda%22	https://s3.amazonaws.com/weblionmedia-spectr/img/1140x565/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/1140x565/2.jpg	(from http://spectr-html.weblionmedia.net/post_template_nine.html)
12:34:01	119987/119987	---M--	200	added ('OK')	image/jpeg	etag:%2266da8f08a3aa4e7e6f182c2078e3948c%22	https://s3.amazonaws.com/weblionmedia-spectr/img/729x557/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/729x557/1.jpg	(from http://spectr-html.weblionmedia.net/post_template_nine.html)
12:34:02	31441/31441	---M--	200	added ('OK')	image/jpeg	etag:%22a26b769bd012f0f729bda905ea9a82ae%22	https://s3.amazonaws.com/weblionmedia-spectr/img/406x276/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/406x276/1.jpg	(from http://spectr-html.weblionmedia.net/post_template_nine.html)
12:34:03	28267/28267	---M--	200	added ('OK')	image/jpeg	etag:%22487a4cae3828ef1ecb8cb46bce94f3f9%22	https://s3.amazonaws.com/weblionmedia-spectr/img/406x276/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/406x276/2.jpg	(from http://spectr-html.weblionmedia.net/post_template_nine.html)
12:34:04	8370/8370	---M--	200	added ('OK')	image/jpeg	etag:%2252a319f53a01800430973f743460e6dd%22	https://s3.amazonaws.com/weblionmedia-spectr/img/255x173/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/255x173/1.jpg	(from http://spectr-html.weblionmedia.net/post_template_nine.html)
12:34:06	15509/15509	---M--	200	added ('OK')	image/jpeg	etag:%22e332ec4ff7818dee372da65d05dd74a6%22	https://s3.amazonaws.com/weblionmedia-spectr/img/255x173/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/255x173/2.jpg	(from http://spectr-html.weblionmedia.net/post_template_nine.html)
12:34:07	6994/6994	---M--	200	added ('OK')	image/jpeg	etag:%22a5f14c3bd54bdaa192586ec8461aea65%22	https://s3.amazonaws.com/weblionmedia-spectr/img/255x173/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/255x173/3.jpg	(from http://spectr-html.weblionmedia.net/post_template_nine.html)
12:34:09	14874/14874	---M--	200	added ('OK')	image/jpeg	etag:%2287393874b9e7cb8139ffa952715397a4%22	https://s3.amazonaws.com/weblionmedia-spectr/img/255x173/4.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/255x173/4.jpg	(from http://spectr-html.weblionmedia.net/post_template_nine.html)
12:34:10	22998/22998	---M--	200	added ('OK')	image/png	etag:%22ca567823879251b8219bc2eb4d1f90d8%22	https://s3.amazonaws.com/weblionmedia-spectr/img/author-photo-lg.png	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/author-photo-lg.png	(from http://spectr-html.weblionmedia.net/author.html)
12:34:11	11609/11609	---M--	200	added ('OK')	image/jpeg	etag:%228cf255e7116df85ba52aad3bae4d5c2e%22	https://s3.amazonaws.com/weblionmedia-spectr/img/360x245/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/360x245/3.jpg	(from http://spectr-html.weblionmedia.net/author.html)
12:34:12	22998/22998	---M--	200	added ('OK')	image/png	etag:%22a2dc5cef7cc6891c5b77995a408a5386%22	https://s3.amazonaws.com/weblionmedia-spectr/img/team/team-author-1.png	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/team/team-author-1.png	(from http://spectr-html.weblionmedia.net/the_team.html)
12:34:14	20808/20808	---M--	200	added ('OK')	image/png	etag:%2254a5ddf137d860b6b5f616cd6e025852%22	https://s3.amazonaws.com/weblionmedia-spectr/img/team/team-author-2.png	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/team/team-author-2.png	(from http://spectr-html.weblionmedia.net/the_team.html)
12:34:15	24942/24942	---M--	200	added ('OK')	image/png	etag:%2209e1eaf6e25736809abd4cfbe99f1efe%22	https://s3.amazonaws.com/weblionmedia-spectr/img/team/team-author-3.png	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/team/team-author-3.png	(from http://spectr-html.weblionmedia.net/the_team.html)
12:34:17	23211/23211	---M--	200	added ('OK')	image/png	etag:%22d65af91f94c155ac15ba9599094325f1%22	https://s3.amazonaws.com/weblionmedia-spectr/img/team/team-author-4.png	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/team/team-author-4.png	(from http://spectr-html.weblionmedia.net/the_team.html)
12:34:18	19691/19691	---M--	200	added ('OK')	image/png	etag:%229582d2560917448e6bf091357fb1ec5a%22	https://s3.amazonaws.com/weblionmedia-spectr/img/team/team-author-5.png	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/team/team-author-5.png	(from http://spectr-html.weblionmedia.net/the_team.html)
12:34:19	21303/21303	---M--	200	added ('OK')	image/png	etag:%228bebecbf674da4e73d2b7a48e43637ba%22	https://s3.amazonaws.com/weblionmedia-spectr/img/team/team-author-6.png	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/team/team-author-6.png	(from http://spectr-html.weblionmedia.net/the_team.html)
12:34:21	246/246	---M--	200	added ('OK')	image/svg+xml	etag:%22f6-530f63da3991e%22	http://spectr-html.weblionmedia.net/img/map-marker-1.svg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/img/map-marker-1.svg	(from http://spectr-html.weblionmedia.net/contact_page_style_1.html)
12:34:22	6055/6055	---M-Z	200	added ('OK')	application/javascript	etag:%2217a7-530f64710bebe-gzip%22	http://spectr-html.weblionmedia.net/js/validator.min.js	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/js/validator.min.js	(from http://spectr-html.weblionmedia.net/contact_page_style_1.html)
12:34:23	1522/1522	---M-Z	200	added ('OK')	application/javascript	etag:%225f2-530f64709f85e-gzip%22	http://spectr-html.weblionmedia.net/js/form-scripts.js	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/js/form-scripts.js	(from http://spectr-html.weblionmedia.net/contact_page_style_1.html)
12:34:23	321/321	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Dec%202016%2005:34:24%20GMT	http://spectr-html.weblionmedia.net/vendor/ajaxform/jquery.form.js	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/vendor/ajaxform/jquery.form.js	(from http://spectr-html.weblionmedia.net/contact_page_style_2.html)
12:34:23	102317/102317	---M--	200	added ('OK')	image/jpeg	etag:%2272bcb163758b06780dfe340aeb702677%22	https://s3.amazonaws.com/weblionmedia-spectr/img/750x438/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/750x438/1.jpg	(from http://spectr-html.weblionmedia.net/contact_page_style_1.html)
12:34:26	10624/10624	---M--	200	added ('OK')	image/jpeg	etag:%221339c72ffd0e6a946014c837061220fe%22	https://s3.amazonaws.com/weblionmedia-spectr/img/230x168/4.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/230x168/4.jpg	(from http://spectr-html.weblionmedia.net/shortcodes.html)
12:34:27	199417/199417	---M--	200	added ('OK')	image/jpeg	etag:%224174be201f2b54183cfa03aef8a7a88f%22	https://s3.amazonaws.com/weblionmedia-spectr/img/gallery/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/gallery/1.jpg	(from http://spectr-html.weblionmedia.net/shortcodes.html)
12:34:29	6185/6185	---M--	200	added ('OK')	image/jpeg	etag:%2242ad422eb027e12987e5c6daeff82837%22	https://s3.amazonaws.com/weblionmedia-spectr/img/230x168/5.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/230x168/5.jpg	(from http://spectr-html.weblionmedia.net/shortcodes.html)
12:34:29	109951/109951	---M--	200	added ('OK')	image/jpeg	etag:%223dcc49c9e22a21cbd62a3667a25fc1af%22	https://s3.amazonaws.com/weblionmedia-spectr/img/gallery/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/gallery/2.jpg	(from http://spectr-html.weblionmedia.net/shortcodes.html)
12:34:32	15875/15875	---M--	200	added ('OK')	image/jpeg	etag:%2296616ba3df78ada45d3f0c02f3d0e62e%22	https://s3.amazonaws.com/weblionmedia-spectr/img/230x168/6.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/230x168/6.jpg	(from http://spectr-html.weblionmedia.net/shortcodes.html)
12:34:33	339929/339929	---M--	200	added ('OK')	image/jpeg	etag:%22399f09f43f243cc91d2c904343b6cdd0%22	https://s3.amazonaws.com/weblionmedia-spectr/img/gallery/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/gallery/3.jpg	(from http://spectr-html.weblionmedia.net/shortcodes.html)
12:34:34	43840/43840	---M--	200	added ('OK')	image/jpeg	etag:%228e7ea3f3f27d6054f1ad7b07750910b8%22	https://s3.amazonaws.com/weblionmedia-spectr/img/gallery/4.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/gallery/4.jpg	(from http://spectr-html.weblionmedia.net/shortcodes.html)
12:34:35	5423/5423	---M--	200	added ('OK')	image/jpeg	etag:%22e017e0077b56ace47afa48629fddfd17%22	https://s3.amazonaws.com/weblionmedia-spectr/img/230x168/7.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/230x168/7.jpg	(from http://spectr-html.weblionmedia.net/shortcodes.html)
12:34:38	10144/10144	---M--	200	added ('OK')	image/jpeg	etag:%22e50648c3012a1cb37ff6403f91859b0a%22	https://s3.amazonaws.com/weblionmedia-spectr/img/230x168/8.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/230x168/8.jpg	(from http://spectr-html.weblionmedia.net/shortcodes.html)
12:34:38	104297/104297	---M--	200	added ('OK')	image/jpeg	etag:%2220bee511f1ec06623500ccd83f2e1759%22	https://s3.amazonaws.com/weblionmedia-spectr/img/gallery/5.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/gallery/5.jpg	(from http://spectr-html.weblionmedia.net/shortcodes.html)
12:34:40	51551/51551	---M--	200	added ('OK')	image/jpeg	etag:%22a9a4a9b29006805e77c64034f0bf122b%22	https://s3.amazonaws.com/weblionmedia-spectr/img/gallery/6.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/gallery/6.jpg	(from http://spectr-html.weblionmedia.net/shortcodes.html)
12:34:40	6162/6162	---M--	200	added ('OK')	image/jpeg	etag:%223843ea23c51b7cea59dfbd14a58f0d74%22	https://s3.amazonaws.com/weblionmedia-spectr/img/230x168/9.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/230x168/9.jpg	(from http://spectr-html.weblionmedia.net/shortcodes.html)
12:34:49	76615/76615	---M--	200	added ('OK')	image/jpeg	etag:%2255b1be3cafe357aac0ef56d610d664dc%22	https://s3.amazonaws.com/weblionmedia-spectr/img/750x484/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/750x484/1.jpg	(from http://spectr-html.weblionmedia.net/video.html)
12:34:55	16022/16022	---M--	200	added ('OK')	image/jpeg	etag:%22fd0fcb5a126f7e07a544c1383b89967f%22	https://s3.amazonaws.com/weblionmedia-spectr/img/125x95/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/125x95/1.jpg	(from http://spectr-html.weblionmedia.net/video.html)
12:34:55	28350/28350	---M--	200	added ('OK')	image/jpeg	etag:%225ad7fbb8b6cb845eef79984c682f0173%22	https://s3.amazonaws.com/weblionmedia-spectr/img/750x484/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/750x484/2.jpg	(from http://spectr-html.weblionmedia.net/video.html)
12:34:56	7988/7988	---M--	200	added ('OK')	image/jpeg	etag:%225bfed58dd1086019281aa855a88d3fa5%22	https://s3.amazonaws.com/weblionmedia-spectr/img/125x95/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/125x95/2.jpg	(from http://spectr-html.weblionmedia.net/video.html)
12:34:57	11031/11031	---M--	200	added ('OK')	image/jpeg	etag:%22d85fd61bf144ec2ce874efd88c8d4920%22	https://s3.amazonaws.com/weblionmedia-spectr/img/125x95/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/125x95/3.jpg	(from http://spectr-html.weblionmedia.net/video.html)
12:34:58	4472/4472	---M--	200	added ('OK')	image/jpeg	etag:%2224684d8ab4f3ee47b108fc63573c1559%22	https://s3.amazonaws.com/weblionmedia-spectr/img/125x95/4.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/125x95/4.jpg	(from http://spectr-html.weblionmedia.net/video.html)
12:35:00	16536/16536	---M--	200	added ('OK')	image/jpeg	etag:%22abe3aa55909aaadd21fed71d3053bfda%22	https://s3.amazonaws.com/weblionmedia-spectr/img/125x95/5.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/125x95/5.jpg	(from http://spectr-html.weblionmedia.net/video.html)
12:35:01	17940/17940	---M--	200	added ('OK')	image/jpeg	etag:%22ac9257085aea2be2762d11415a1662f0%22	https://s3.amazonaws.com/weblionmedia-spectr/img/125x95/6.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/125x95/6.jpg	(from http://spectr-html.weblionmedia.net/video.html)
12:35:02	10704/10704	---M--	200	added ('OK')	image/jpeg	etag:%22c96ed3fdad2e14aa52088827f3156a8b%22	https://s3.amazonaws.com/weblionmedia-spectr/img/224x150/7.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/224x150/7.jpg	(from http://spectr-html.weblionmedia.net/video.html)
12:35:03	6195/6195	---M--	200	added ('OK')	image/jpeg	etag:%22bdadc7d60efe7e0153d9096b4e97a630%22	https://s3.amazonaws.com/weblionmedia-spectr/img/224x150/8.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/224x150/8.jpg	(from http://spectr-html.weblionmedia.net/video.html)
12:35:05	13525/13525	---M--	200	added ('OK')	image/jpeg	etag:%22f23d7486a85d0e2446708e58b33e99fb%22	https://s3.amazonaws.com/weblionmedia-spectr/img/224x150/9.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/224x150/9.jpg	(from http://spectr-html.weblionmedia.net/video.html)
12:35:06	6099/6099	---M--	200	added ('OK')	image/jpeg	etag:%2209d78482315ec64a85f1fb9174f87b8a%22	https://s3.amazonaws.com/weblionmedia-spectr/img/224x150/10.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/224x150/10.jpg	(from http://spectr-html.weblionmedia.net/video.html)
12:35:07	9384/9384	---M--	200	added ('OK')	image/jpeg	etag:%224281ef015d63e52d10e239c59aec970a%22	https://s3.amazonaws.com/weblionmedia-spectr/img/224x150/11.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/224x150/11.jpg	(from http://spectr-html.weblionmedia.net/video.html)
12:35:09	5847/5847	---M--	200	added ('OK')	image/jpeg	etag:%22a8c236e0c93b1cef4f9641c73af2250d%22	https://s3.amazonaws.com/weblionmedia-spectr/img/224x150/12.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/224x150/12.jpg	(from http://spectr-html.weblionmedia.net/video.html)
12:35:10	5726/5726	---M--	200	added ('OK')	image/jpeg	etag:%22c7df4c24c58585ea760f4924e59e1952%22	https://s3.amazonaws.com/weblionmedia-spectr/img/223x156/13.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/223x156/13.jpg	(from http://spectr-html.weblionmedia.net/video.html)
